site,method,point,dt_placement,day,week,month,year,altitude,latitude,longitude,x,y,genus,total_all_aedes,total_aedes_aegypti,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km
Ehania-V2,double net trap,e-dnt-pc2,2016-03-07,1,10,3,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,7,7,,,,,,,,,,,,-0.00184331797235,0.00184331797235,0.2192933258553,-0.195819581958196,sentinel2_level1C_scene,2016-02-15,21,0.094426077689284,0.094426077689284,0.05986149295352,0.035848299471934,-0.035015885965129,0.035015885965129,0.228225289049381,-0.198860086025584,sentinel2_level1C_scene,2016-02-15,21,,,,,14731,modis,2016-03-03,4,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.3,20.5,34.8,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-03-07,1,10,3,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,9,9,,,,,,,,,,,,-0.199453551912568,0.199453551912568,0.208534067446662,-0.136937520233085,sentinel2_level1C_scene,2016-02-15,21,0.086193407166347,0.086193407166347,0.019793462119214,0.010362711771753,-0.163888684008655,0.163888684008655,0.188128250344953,-0.129684660701122,sentinel2_level1C_scene,2016-02-15,21,,,,,14714,modis,2016-03-03,4,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,7.3,20.5,34.8,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-03-07,1,10,3,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,5,5,,,,,,,,,,,,-0.093023255813954,0.093023255813954,0.295275590551181,-0.239838492597577,sentinel2_level1C_scene,2016-02-15,21,0.055203415672585,0.055203415672585,0.044729913343819,0.027453511834385,-0.02809250577074,0.02809250577074,0.235370284491826,-0.201220943441778,sentinel2_level1C_scene,2016-02-15,21,,,,,14733,modis,2016-03-03,4,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,7.3,20.5,34.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-03-08,2,10,3,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,14,14,,,,,,,,,,,,-0.00184331797235,0.00184331797235,0.2192933258553,-0.195819581958196,sentinel2_level1C_scene,2016-02-15,22,0.041405118455326,0.041405118455326,0.023069411297049,0.015842975202893,0.015115621252148,-0.015115621252148,0.190228816067929,-0.175910846534744,sentinel2_level1C_scene,2016-02-15,22,,,,,14731,modis,2016-03-03,5,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.2,26.2,40.5,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-03-08,2,10,3,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,4,3,,,,,,,,,,,,-0.00184331797235,0.00184331797235,0.2192933258553,-0.195819581958196,sentinel2_level1C_scene,2016-02-15,22,0.094426077689284,0.094426077689284,0.05986149295352,0.035848299471934,-0.035015885965129,0.035015885965129,0.228225289049381,-0.198860086025584,sentinel2_level1C_scene,2016-02-15,22,,,,,14731,modis,2016-03-03,5,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.2,26.2,40.5,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-03-08,2,10,3,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,8,8,,,,,,,,,,,,-0.199453551912568,0.199453551912568,0.208534067446662,-0.136937520233085,sentinel2_level1C_scene,2016-02-15,22,0.086193407166347,0.086193407166347,0.019793462119214,0.010362711771753,-0.163888684008655,0.163888684008655,0.188128250344953,-0.129684660701122,sentinel2_level1C_scene,2016-02-15,22,,,,,14714,modis,2016-03-03,5,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,7.2,26.2,40.5,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-03-08,2,10,3,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,3,3,,,,,,,,,,,,-0.093023255813954,0.093023255813954,0.295275590551181,-0.239838492597577,sentinel2_level1C_scene,2016-02-15,22,0.055203415672585,0.055203415672585,0.044729913343819,0.027453511834385,-0.02809250577074,0.02809250577074,0.235370284491826,-0.201220943441778,sentinel2_level1C_scene,2016-02-15,22,,,,,14733,modis,2016-03-03,5,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,7.2,26.2,40.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-03-09,3,10,3,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,25,14,,,,,,,,,,,,-0.00184331797235,0.00184331797235,0.2192933258553,-0.195819581958196,sentinel2_level1C_scene,2016-02-15,23,0.041405118455326,0.041405118455326,0.023069411297049,0.015842975202893,0.015115621252148,-0.015115621252148,0.190228816067929,-0.175910846534744,sentinel2_level1C_scene,2016-02-15,23,,,,,14779,modis,2016-03-09,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.5,26.9,41.2,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-03-09,3,10,3,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,2,2,,,,,,,,,,,,-0.00184331797235,0.00184331797235,0.2192933258553,-0.195819581958196,sentinel2_level1C_scene,2016-02-15,23,0.094426077689284,0.094426077689284,0.05986149295352,0.035848299471934,-0.035015885965129,0.035015885965129,0.228225289049381,-0.198860086025584,sentinel2_level1C_scene,2016-02-15,23,,,,,14779,modis,2016-03-09,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.5,26.9,41.2,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-03-09,3,10,3,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,3,3,,,,,,,,,,,,-0.199453551912568,0.199453551912568,0.208534067446662,-0.136937520233085,sentinel2_level1C_scene,2016-02-15,23,0.086193407166347,0.086193407166347,0.019793462119214,0.010362711771753,-0.163888684008655,0.163888684008655,0.188128250344953,-0.129684660701122,sentinel2_level1C_scene,2016-02-15,23,,,,,14773,modis,2016-03-09,0,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,7.5,26.9,41.2,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-03-09,3,10,3,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,6,6,,,,,,,,,,,,-0.093023255813954,0.093023255813954,0.295275590551181,-0.239838492597577,sentinel2_level1C_scene,2016-02-15,23,0.055203415672585,0.055203415672585,0.044729913343819,0.027453511834385,-0.02809250577074,0.02809250577074,0.235370284491826,-0.201220943441778,sentinel2_level1C_scene,2016-02-15,23,,,,,14752,modis,2016-03-09,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,7.5,26.9,41.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-04-04,1,14,4,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,17,17,,,,,,,,,,,,-0.122305057424945,0.122305057424945,0.452790818988002,-0.387989035634189,sentinel2_level1C_scene,2016-03-26,9,0.065494793501905,0.065494793501905,0.066080746317867,0.041393422609004,-0.026495711822854,0.026495711822854,0.343115556694823,-0.319123214296476,sentinel2_level1C_scene,2016-03-26,9,,,,,14748,modis,2016-04-04,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,19.7,77.5,198.2,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-04-04,1,14,4,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,11,0,,,,,,,,,,,,-0.122305057424945,0.122305057424945,0.452790818988002,-0.387989035634189,sentinel2_level1C_scene,2016-03-26,9,0.147886791220925,0.147886791220925,0.113221141951954,0.073035429514153,-0.144327231259523,0.144327231259523,0.411962388933928,-0.339904529367778,sentinel2_level1C_scene,2016-03-26,9,,,,,14748,modis,2016-04-04,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,19.7,77.5,198.2,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-04-04,1,14,4,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,24,9,,,,,,,,,,,,-0.235613955595831,0.235613955595831,0.611702127659574,-0.492610837438424,sentinel2_level1C_scene,2016-03-26,9,0.10594053443481,0.10594053443481,0.096154312152346,0.089329258879669,-0.208201913088388,0.208201913088388,0.550552236533029,-0.436661558769602,sentinel2_level1C_scene,2016-03-26,9,,,,,14747,modis,2016-04-04,0,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,19.7,77.5,198.2,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-04-04,1,14,4,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,26,26,,,,,,,,,,,,,,,,,,,0.075225829486199,0.075225829486199,0.053032008552098,0.02873812181818,-0.034483565903811,0.034483565903811,0.337081259494252,-0.31888847582005,sentinel2_level1C_scene,2016-03-26,9,,,,,14752,modis,2016-04-04,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,19.7,77.5,198.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-04-05,2,14,4,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,19,19,,,,,,,,,,,,-0.122305057424945,0.122305057424945,0.452790818988002,-0.387989035634189,sentinel2_level1C_scene,2016-03-26,10,0.065494793501905,0.065494793501905,0.066080746317867,0.041393422609004,-0.026495711822854,0.026495711822854,0.343115556694823,-0.319123214296476,sentinel2_level1C_scene,2016-03-26,10,,,,,14748,modis,2016-04-04,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-04-05,2,14,4,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,15,11,,,,,,,,,,,,-0.122305057424945,0.122305057424945,0.452790818988002,-0.387989035634189,sentinel2_level1C_scene,2016-03-26,10,0.147886791220925,0.147886791220925,0.113221141951954,0.073035429514153,-0.144327231259523,0.144327231259523,0.411962388933928,-0.339904529367778,sentinel2_level1C_scene,2016-03-26,10,,,,,14748,modis,2016-04-04,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-04-05,2,14,4,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,10,10,,,,,,,,,,,,-0.252634158294536,0.252634158294536,0.367576243980738,-0.300101729399797,sentinel2_level1C_scene,2016-04-05,0,0.07003641381379,0.07003641381379,0.036466579226808,0.031935820990895,-0.201281186209548,0.201281186209548,0.319829472791922,-0.262896158040219,sentinel2_level1C_scene,2016-04-05,0,,,,,14747,modis,2016-04-04,1,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-04-05,2,14,4,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,21,21,,,,,,,,,,,,,,,,,,,0.013613438852585,0.013613438852585,0.001154478966074,0.004161511030594,-0.224938467165156,0.224938467165156,0.284879875029445,-0.230657237526321,sentinel2_level1C_scene,2016-04-05,0,,,,,14752,modis,2016-04-04,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,17.6,77.6,198.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-04-06,3,14,4,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,11,11,,,,,,,,,,,,-0.122305057424945,0.122305057424945,0.452790818988002,-0.387989035634189,sentinel2_level1C_scene,2016-03-26,11,0.065494793501905,0.065494793501905,0.066080746317867,0.041393422609004,-0.026495711822854,0.026495711822854,0.343115556694823,-0.319123214296476,sentinel2_level1C_scene,2016-03-26,11,,,,,14748,modis,2016-04-04,2,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-04-06,3,14,4,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,6,6,,,,,,,,,,,,-0.122305057424945,0.122305057424945,0.452790818988002,-0.387989035634189,sentinel2_level1C_scene,2016-03-26,11,0.147886791220925,0.147886791220925,0.113221141951954,0.073035429514153,-0.144327231259523,0.144327231259523,0.411962388933928,-0.339904529367778,sentinel2_level1C_scene,2016-03-26,11,,,,,14748,modis,2016-04-04,2,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-04-06,3,14,4,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,22,21,,,,,,,,,,,,-0.252634158294536,0.252634158294536,0.367576243980738,-0.300101729399797,sentinel2_level1C_scene,2016-04-05,1,0.07003641381379,0.07003641381379,0.036466579226808,0.031935820990895,-0.201281186209548,0.201281186209548,0.319829472791922,-0.262896158040219,sentinel2_level1C_scene,2016-04-05,1,,,,,14747,modis,2016-04-04,2,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-04-06,3,14,4,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,13,11,,,,,,,,,,,,,,,,,,,0.013613438852585,0.013613438852585,0.001154478966074,0.004161511030594,-0.224938467165156,0.224938467165156,0.284879875029445,-0.230657237526321,sentinel2_level1C_scene,2016-04-05,1,,,,,14752,modis,2016-04-04,2,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,18.6,78.2,199.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-05-05,1,18,5,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,22,22,,,,,,,,,,,,-0.182990122216642,0.182990122216642,0.460219053523455,-0.407009159697332,sentinel2_level1C_scene,2016-05-05,0,0.048962473013286,0.048962473013286,0.070771765095733,0.053758326710399,-0.106798928790045,0.106798928790045,0.349450616869345,-0.324767499330558,sentinel2_level1C_scene,2016-05-05,0,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-05-05,1,18,5,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,18,18,,,,,,,,,,,,-0.182990122216642,0.182990122216642,0.460219053523455,-0.407009159697332,sentinel2_level1C_scene,2016-05-05,0,0.112624438664748,0.112624438664748,0.118290402712837,0.088053407464298,-0.190853563948639,0.190853563948639,0.424878356640006,-0.371455832656013,sentinel2_level1C_scene,2016-05-05,0,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-05-05,1,18,5,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,16,16,,,,,,,,,,,,-0.258464079273328,0.258464079273328,0.53861686017163,-0.446949916923807,sentinel2_level1C_scene,2016-05-05,0,0.039746223196678,0.039746223196678,0.024414778976204,0.018540353463411,-0.254479639481972,0.254479639481972,0.521637923655868,-0.433614403088263,sentinel2_level1C_scene,2016-05-05,0,,,,,,,,,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-05-05,1,18,5,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,2,2,,,,,,,,,,,,,,,,,,,0.025363718402768,0.025363718402768,0.000135428511259,0.005458524144881,-0.071719164758214,0.071719164758214,0.287779048749114,-0.277014874770999,sentinel2_level1C_scene,2016-05-05,0,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,68.6,73.7,309.6,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-05-06,2,18,5,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,26,26,,,,,,,,,,,,-0.182990122216642,0.182990122216642,0.460219053523455,-0.407009159697332,sentinel2_level1C_scene,2016-05-05,1,0.048962473013286,0.048962473013286,0.070771765095733,0.053758326710399,-0.106798928790045,0.106798928790045,0.349450616869345,-0.324767499330558,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-05-06,2,18,5,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,18,18,,,,,,,,,,,,-0.182990122216642,0.182990122216642,0.460219053523455,-0.407009159697332,sentinel2_level1C_scene,2016-05-05,1,0.112624438664748,0.112624438664748,0.118290402712837,0.088053407464298,-0.190853563948639,0.190853563948639,0.424878356640006,-0.371455832656013,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-05-06,2,18,5,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,19,19,,,,,,,,,,,,-0.258464079273328,0.258464079273328,0.53861686017163,-0.446949916923807,sentinel2_level1C_scene,2016-05-05,1,0.039746223196678,0.039746223196678,0.024414778976204,0.018540353463411,-0.254479639481972,0.254479639481972,0.521637923655868,-0.433614403088263,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-05-06,2,18,5,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,26,13,,,,,,,,,,,,,,,,,,,0.025363718402768,0.025363718402768,0.000135428511259,0.005458524144881,-0.071719164758214,0.071719164758214,0.287779048749114,-0.277014874770999,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-05-07,3,18,5,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,46,38,,,,,,,,,,,,-0.182990122216642,0.182990122216642,0.460219053523455,-0.407009159697332,sentinel2_level1C_scene,2016-05-05,2,0.048962473013286,0.048962473013286,0.070771765095733,0.053758326710399,-0.106798928790045,0.106798928790045,0.349450616869345,-0.324767499330558,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.1,78,315.9,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-05-07,3,18,5,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,39,39,,,,,,,,,,,,-0.182990122216642,0.182990122216642,0.460219053523455,-0.407009159697332,sentinel2_level1C_scene,2016-05-05,2,0.112624438664748,0.112624438664748,0.118290402712837,0.088053407464298,-0.190853563948639,0.190853563948639,0.424878356640006,-0.371455832656013,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.1,78,315.9,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-05-07,3,18,5,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,3,1,,,,,,,,,,,,-0.258464079273328,0.258464079273328,0.53861686017163,-0.446949916923807,sentinel2_level1C_scene,2016-05-05,2,0.039746223196678,0.039746223196678,0.024414778976204,0.018540353463411,-0.254479639481972,0.254479639481972,0.521637923655868,-0.433614403088263,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,12.1,78,315.9,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-05-07,3,18,5,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,23,19,,,,,,,,,,,,,,,,,,,0.025363718402768,0.025363718402768,0.000135428511259,0.005458524144881,-0.071719164758214,0.071719164758214,0.287779048749114,-0.277014874770999,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-06-03,1,22,6,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,70,57,,,,,,,,,,,,-0.1767143933685,0.1767143933685,0.590932246561385,-0.514181818181818,sentinel2_level1C_scene,2016-05-15,19,0.060762443910586,0.060762443910586,0.078112196001691,0.052614228537039,-0.094427030887291,0.094427030887291,0.476038698622205,-0.433316054603359,sentinel2_level1C_scene,2016-05-15,19,,,,,14775,modis,2016-06-02,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-06-03,1,22,6,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,100,88,,,,,,,,,,,,-0.1767143933685,0.1767143933685,0.590932246561385,-0.514181818181818,sentinel2_level1C_scene,2016-05-15,19,0.13263617988886,0.13263617988886,0.143344784127057,0.100090395321465,-0.166226486242467,0.166226486242467,0.557692217216436,-0.490593756107236,sentinel2_level1C_scene,2016-05-15,19,,,,,14775,modis,2016-06-02,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-06-03,1,22,6,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,65,62,,,,,,,,,,,,-0.27416440831075,0.27416440831075,0.664797875479492,-0.545330046562585,sentinel2_level1C_scene,2016-05-15,19,0.042554158690966,0.042554158690966,0.03006941542724,0.018787417588878,-0.261071279618136,0.261071279618136,0.667839541668668,-0.550360214830704,sentinel2_level1C_scene,2016-05-15,19,,,,,14804,modis,2016-06-02,1,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,11.5,105.2,547.2,,,,,,,,,,,,
